DateUTC,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GE,GR,HR,HU,IE,IT,LT,LU,LV,MD,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2023-02-21 02:00:00,0.6059431978560061,5940.2,873.0,8078.74,3694.85,8593.72,6550.14,46676.77,3759.07,897.1,22151.0,9337.6,51499.0,,1483.18,4228.0,1523.75,4260.3975,3083.845,24288.0,1072.94,458.2075,625.0,391.0,244.79,648.0,9873.545,15562.67,16367.65,4513.3,5532.25,3508.0,14664.0,1300.97,2692.0,657.14
2023-02-21 03:00:00,0.6206031139331676,6074.9,864.01,8103.0475,3847.96,8406.33,6708.8,48498.275,3707.67,936.4,22190.0,9664.2,50789.0,,1575.45,4364.0,1549.25,4407.66,3061.23,24597.0,1142.8,469.145,672.0,419.0,247.18,652.0,9916.835,15777.52,16818.48,4396.5,5729.75,3516.0,14939.0,1352.16,2735.0,644.08
2023-02-21 04:00:00,0.6987893330113619,6751.6,951.82,8594.565,4304.02,7011.2,7235.83,51499.7125,3748.91,1051.8,22639.0,10412.0,53276.0,,1760.68,4768.0,1692.25,4768.09,3046.705,26568.0,1355.45,504.0875,770.0,501.0,267.47,693.0,10340.19,16141.24,17693.04,4366.9,6222.0,3695.0,15881.0,1463.63,2934.0,674.89
2023-02-21 05:00:00,0.9235747128611707,7808.7,1286.19,9473.1375,5052.6,8349.38,8322.34,58287.0775,4254.04,1161.6,25364.0,10672.0,58308.0,,1942.41,5444.0,2055.25,5421.18,3116.12,31595.0,1501.33,577.9925,892.0,605.0,322.37,769.0,11315.955,17397.17,20089.75,4411.1,6903.25,4051.0,17369.0,1800.72,3323.0,743.58
2023-02-21 06:00:00,1.236319589173948,8464.4,1551.24,10257.36,5258.53,8902.8,8680.53,62362.9775,4751.61,1258.3,29373.0,10717.0,62920.0,,2056.6,5631.0,2271.0,5513.485,3404.46,36492.0,1630.58,643.64,975.0,684.0,391.88,787.0,12975.14,18570.73,21723.19,4554.3,7356.5,4433.0,18099.0,1948.43,3529.0,792.59
2023-02-21 07:00:00,1.299845892174981,8595.8,1706.5,10877.3325,5139.59,9220.41,8763.36,64443.85,4863.1,1324.7,31032.0,10903.0,65032.0,,2054.83,5627.0,2387.25,5220.09,3955.12,40699.0,1657.6,678.29,1025.0,714.0,415.46,751.0,14057.6175,18903.57,22748.68,4669.9,7343.25,4551.0,18307.0,1843.26,3617.0,860.06
2023-02-21 08:00:00,1.236319589173948,8329.4,1624.31,11136.155,4869.2,9001.15,8836.45,65335.6975,4824.0,1342.3,31561.0,10964.0,65376.0,,1858.07,5600.0,2352.0,4891.985,4256.43,41250.0,1612.69,689.2375,1025.0,714.0,415.48,726.0,14263.435,18618.29,22995.21,5018.0,7253.25,4438.0,18428.0,1742.64,3629.0,882.03
2023-02-21 09:00:00,1.1581333700957537,8185.7,1530.34,11193.145,4754.54,8963.99,8747.36,65726.3275,4800.05,1329.4,31713.0,10889.0,64120.0,,1926.98,5622.0,2285.25,4593.08,4331.28,40098.0,1621.39,686.0075,1008.0,698.0,396.91,679.0,14052.02,18463.59,22899.54,5362.6,7016.5,4352.0,17988.0,1677.28,3497.0,869.16
2023-02-21 10:00:00,1.099493705787108,8124.7,1476.83,11180.645,4574.6,8532.94,8709.47,65923.9775,4712.41,1305.4,31114.0,10765.0,62888.0,,2037.43,5562.0,2318.25,4462.035,4283.79,39026.0,1623.36,686.9675,999.0,669.0,370.33,642.0,13917.6675,18124.99,22843.34,5630.4,6867.5,4198.0,17746.0,1666.98,3543.0,865.14
2023-02-21 11:00:00,1.0848337897099465,7790.1,1435.84,10864.7775,4470.83,7805.25,8783.82,65358.12,4612.45,1316.9,30486.0,10686.0,60821.0,,2057.36,5469.0,2278.0,4485.0675,4213.095,37164.0,1641.19,672.635,1023.0,678.0,366.54,612.0,13780.395,17901.14,22828.76,5742.4,6836.5,4131.0,17666.0,1626.33,3537.0,813.14
2023-02-21 12:00:00,1.0946070670947208,7572.5,1491.04,10664.43,4368.13,7731.38,8857.55,63850.8225,4574.59,1286.6,30161.0,10620.0,58200.0,,2022.6,5269.0,2206.5,4636.43,4174.765,37274.0,1638.94,653.4425,980.0,677.0,355.92,604.0,13832.7325,17669.21,22968.48,5837.9,6760.0,4069.0,17786.0,1594.44,3498.0,784.08
2023-02-21 13:00:00,1.1141536218642694,7421.0,1450.54,10516.67,4380.14,7656.03,8607.97,62459.8175,4489.61,1292.9,29608.0,10594.0,57051.0,,2004.87,5100.0,2154.25,4829.7475,4149.09,38544.0,1628.63,634.6325,975.0,677.0,350.05,614.0,13840.2075,17653.51,22567.94,5650.1,6696.25,3958.0,17827.0,1574.97,3406.0,761.32
2023-02-21 14:00:00,1.1288135379414308,7461.6,1499.83,10457.8575,4429.42,8070.12,8583.79,61052.7725,4382.28,1252.2,29143.0,10509.0,55382.0,,2051.58,4959.0,2121.75,5144.525,4163.155,38759.0,1607.98,615.3725,949.0,672.0,385.72,651.0,13970.185,17474.74,22405.41,5416.7,6798.75,4035.0,18107.0,1586.65,3320.0,735.95
2023-02-21 15:00:00,1.1630200087881408,7550.3,1512.84,10468.96,4629.25,7975.88,8419.83,60172.325,4372.82,1252.2,28847.0,10693.0,53747.0,,2080.65,5255.0,2159.25,5418.23,4231.775,38911.0,1610.84,611.9225,939.0,671.0,359.58,726.0,14371.48,17978.93,22709.96,5312.1,6965.75,4029.0,18894.0,1676.36,3407.0,776.09
2023-02-21 16:00:00,1.3193924469445295,7993.4,1555.66,10765.0175,5194.43,8165.5,8453.67,61549.0425,4577.6,1285.4,29164.0,10964.0,54351.0,,2063.6,6030.0,2294.0,5733.915,4323.37,38924.0,1659.93,626.4225,979.0,729.0,403.6,844.0,15184.4425,18470.44,23386.69,5292.7,7390.75,4397.0,19568.0,1732.49,3464.0,890.98
2023-02-21 17:00:00,1.4562183303313696,8310.8,1640.21,11157.5125,5376.7,8257.16,8495.76,63769.05,4722.77,1253.9,29945.0,11073.0,59367.0,,2044.1,6451.0,2484.0,5947.8475,4524.07,40804.0,1628.13,675.18,948.0,717.0,436.15,881.0,15195.5125,18689.59,23693.24,5513.0,7471.75,4638.0,19669.0,1861.82,3503.0,961.4
2023-02-21 18:00:00,1.4757648851009182,8045.3,1608.63,11023.5275,5127.68,7802.76,8423.36,62565.1175,4438.28,1223.3,32539.0,10919.0,62231.0,,1947.13,6462.0,2509.75,5916.265,4715.205,40674.0,1578.55,668.28,917.0,683.0,442.01,872.0,14687.0475,18516.71,23617.85,6093.7,7359.75,4630.0,19618.0,1870.21,3478.0,953.11
2023-02-21 19:00:00,1.4562183303313696,7514.3,1596.46,10367.9075,4881.92,7471.05,8122.21,58877.1875,4224.66,1176.9,33627.0,10544.0,59168.0,,1844.47,6130.0,2445.0,5723.88,4601.325,38389.0,1479.69,624.6275,864.0,639.0,438.77,847.0,13976.8825,18305.88,22979.95,6694.3,6954.75,4561.0,19126.0,1800.77,3395.0,939.9
2023-02-21 20:00:00,1.3145058082521424,6966.6,1474.51,9760.1925,4736.79,7321.14,7662.15,55317.5575,4026.78,1110.2,32493.0,10659.0,55777.0,,1705.46,5608.0,2365.75,5479.345,4465.955,35504.0,1360.93,580.895,787.0,564.0,426.74,869.0,13191.67,17922.02,21473.2,6652.1,6403.25,4449.0,18570.0,1680.84,3162.0,938.6
2023-02-21 21:00:00,1.138586815326205,6842.6,1278.68,9664.1875,4434.22,7275.32,7286.34,52494.19,3809.26,1038.8,29469.0,10546.0,55575.0,,1599.6,5213.0,2178.0,5237.1475,4215.6,31966.0,1247.2,556.575,716.0,482.0,400.1,965.0,12353.7475,17454.61,19965.81,6302.0,5952.75,4367.0,17825.0,1559.21,2980.0,977.45
2023-02-21 22:00:00,0.9773277384774293,6405.7,1042.86,9438.8725,4122.53,7441.89,6900.52,48743.97,3604.24,992.8,26589.0,10269.0,55690.0,,1310.22,4782.0,1956.5,4978.9075,3859.76,28974.0,1171.25,524.9325,654.0,425.0,375.27,963.0,11513.3375,17076.65,18752.41,5832.9,5634.0,4299.0,17344.0,1477.17,2849.0,948.93
2023-02-21 23:00:00,0.9773277384774293,6146.7,926.48,8949.7525,3866.38,7813.24,6602.06,46068.77,3528.24,981.4,25051.0,10027.0,53163.0,,1273.88,4408.0,1723.0,4658.4725,3566.645,26513.0,1129.35,489.42,645.0,397.0,331.24,837.0,10846.7825,16735.56,17811.6,5347.4,5434.25,4192.0,16790.0,1395.85,2728.0,855.99
2023-02-22 00:00:00,0.9773277384774293,5915.3,862.35,8495.67,3751.55,7523.95,6629.01,44667.39,3540.78,980.8,23595.0,9995.5,51642.0,746.5,1303.0,4334.0,1594.25,4424.11,3390.41,24917.0,1109.49,464.02,631.0,385.0,285.02,733.0,10397.49,16201.26,17090.64,4994.6,5329.0,3887.0,16651.0,1345.3,2615.0,746.05
2023-02-22 01:00:00,0.9773277384774293,5803.0,824.33,8327.195,3710.89,7121.11,6492.49,43858.52,3501.49,979.4,22551.0,9978.9,51088.0,663.0,1349.58,4259.0,1525.25,4250.88,3254.955,24188.0,1106.25,448.4275,634.0,382.0,259.94,660.0,10180.6425,16088.88,16814.94,4687.9,5305.75,3638.0,16528.0,1326.68,2617.0,660.44
2023-02-22 02:00:00,0.9773277384774293,5760.6,790.2,8240.2225,3757.47,6789.95,6485.32,44444.28,3447.65,992.2,22205.0,10132.0,48764.0,647.5,1492.4,4236.0,1515.75,4194.82,3122.92,24121.0,1123.69,447.4125,627.0,392.0,248.54,622.0,10127.8575,16147.37,16978.76,4519.7,5373.25,3463.0,16533.0,1311.6,2625.0,620.25
2023-02-22 03:00:00,0.9773277384774293,5931.0,808.31,8336.7575,3945.86,6594.28,6648.68,46260.47,3453.01,1026.3,22201.0,10499.0,47926.0,631.5,1587.32,4372.0,1554.25,4331.9,3097.87,24545.0,1198.28,460.365,690.0,429.0,233.58,635.0,10143.8,16207.96,17361.75,4452.0,5582.5,3444.0,16828.0,1366.47,2701.0,608.82
2023-02-22 04:00:00,0.9773277384774293,6584.3,914.48,8745.4625,4411.52,7500.1,7161.67,49541.16,3634.96,1137.6,22893.0,11226.0,49817.0,605.0,1735.44,4801.0,1700.0,4722.835,3077.82,26423.0,1410.06,491.9075,785.0,518.0,256.79,680.0,10532.0,16576.45,18437.7,4449.7,6071.5,3614.0,17441.0,1504.13,2901.0,645.34
2023-02-22 05:00:00,0.9773277384774293,7660.9,1313.16,9598.365,4872.06,7954.66,8225.89,56438.65,4143.28,1251.0,25766.0,11584.0,54493.0,585.0,1948.67,5399.0,2012.5,5374.5875,3144.7,31735.0,1585.82,565.89,929.0,630.0,314.45,756.0,11499.88,17652.23,20767.79,4579.2,6663.5,4034.0,19007.0,1824.99,3290.0,712.22
2023-02-22 06:00:00,0.9773277384774293,8420.6,1482.42,10346.375,5058.55,8845.43,8626.46,61417.46,4575.0,1348.1,29821.0,11774.0,58330.0,608.5,2078.23,5594.0,2241.5,5543.1725,3446.545,36986.0,1762.74,639.41,1011.0,707.0,388.49,736.0,13178.095,18705.81,22503.68,5016.2,7170.0,4392.0,20328.0,1972.79,3457.0,777.34
2023-02-22 07:00:00,0.9773277384774293,8593.8,1615.28,10794.24,4878.47,9093.07,8731.35,63328.1775,4728.51,1360.9,31252.0,11817.0,60417.0,723.0,2065.93,5682.0,2335.5,5362.245,3985.375,41285.0,1856.72,671.3175,1059.0,740.0,412.1,730.0,14122.1125,19033.56,23326.63,5598.1,7273.0,4499.0,20777.0,1880.09,3543.0,849.54
2023-02-22 08:00:00,0.9773277384774293,8400.9,1631.77,10988.2125,4604.72,8993.63,8778.11,63852.6975,4727.04,1315.9,31575.0,11740.0,61714.0,930.0,1871.67,5620.0,2327.75,5203.3575,4323.055,42394.0,1844.77,675.56,1033.0,743.0,412.64,699.0,14017.345,19380.28,23539.74,6506.0,7169.0,4444.0,20730.0,1723.68,3568.0,875.11
2023-02-22 09:00:00,0.9773277384774293,8230.5,1532.17,10898.1825,4456.36,8798.14,8665.64,64564.0,4778.55,1303.4,30948.0,11570.0,61906.0,1120.5,1945.21,5551.0,2219.5,5081.585,4401.155,41197.0,1803.73,676.555,1007.0,740.0,400.39,656.0,13253.695,19481.49,23324.58,6949.1,6997.0,4304.0,20294.0,1658.95,3440.0,859.29
2023-02-22 10:00:00,0.9773277384774293,8048.4,1438.9,11096.385,4302.71,8693.43,8629.71,64889.325,4743.02,1270.3,30248.0,11382.0,62901.0,1127.5,2061.65,5500.0,2227.25,5037.0075,4342.1,40155.0,1742.75,677.61,957.0,713.0,384.69,621.0,12514.4175,19283.68,23517.29,7101.6,6874.75,4199.0,20130.0,1646.68,3485.0,858.25
2023-02-22 11:00:00,0.9773277384774293,7726.0,1363.15,11023.2125,4275.37,8209.78,8708.83,64105.97,4681.52,1280.9,29707.0,11166.0,62332.0,1125.5,2095.34,5465.0,2198.0,5152.6475,4337.635,37866.0,1744.17,667.97,962.0,715.0,370.61,602.0,12107.46,19232.47,23483.84,7188.0,6838.0,4088.0,19566.0,1630.32,3449.0,815.78
2023-02-22 12:00:00,0.9773277384774293,7558.8,1414.56,11110.44,4228.77,8774.34,8705.48,62720.6475,4671.19,1256.2,29710.0,10960.0,60488.0,1109.5,2025.17,5249.0,2131.75,5167.96,4357.035,37696.0,1690.94,654.04,948.0,704.0,358.71,592.0,12221.0375,19354.98,23426.1,7116.0,6625.25,3989.0,19328.0,1591.55,3419.0,780.26
2023-02-22 13:00:00,0.9773277384774293,7395.9,1380.72,10881.5875,4272.25,8206.58,8481.4,61308.5625,4618.54,1251.6,29290.0,10839.0,60665.0,1080.0,1985.31,5128.0,2092.0,5226.9675,4332.245,38672.0,1685.12,639.6,952.0,705.0,359.21,601.0,12847.775,19415.9,23021.98,6971.8,6647.25,3860.0,18879.0,1543.56,3375.0,759.17
2023-02-22 14:00:00,0.9773277384774293,7486.4,1371.88,10793.4925,4340.7,8316.33,8427.73,60640.7075,4441.07,1236.6,29128.0,10743.0,59574.0,1029.5,2023.53,5073.0,2060.0,5403.8525,4318.945,39553.0,1650.68,630.2675,946.0,711.0,357.8,637.0,13443.445,19528.41,22868.08,6960.2,6665.0,3892.0,19146.0,1584.62,3303.0,733.58
2023-02-22 15:00:00,0.9773277384774293,7695.3,1424.29,10627.45,4575.2,8177.22,8363.67,60572.2825,4560.04,1246.4,29087.0,10998.0,57963.0,990.0,1988.58,5333.0,2117.75,5575.085,4330.715,39689.0,1651.26,627.625,947.0,731.0,374.16,703.0,14126.2625,19293.95,22897.91,6854.8,6846.25,4030.0,19413.0,1682.75,3379.0,774.86
2023-02-22 16:00:00,0.9773277384774293,8235.3,1461.95,10827.46,5202.49,7864.79,8491.78,62507.2725,4834.29,1295.9,29425.0,11477.0,57933.0,1003.5,1992.45,6017.0,2264.25,5802.185,4442.895,39537.0,1721.84,641.155,996.0,788.0,412.73,820.0,15091.46,19024.58,23605.26,6778.6,7353.25,4394.0,20145.0,1797.18,3443.0,900.34
2023-02-22 17:00:00,0.9773277384774293,8540.3,1507.44,11194.9475,5400.39,8503.36,8530.42,65643.39,4810.5,1281.6,30195.0,11621.0,61665.0,1066.0,1970.14,6437.0,2452.25,5986.405,4624.635,41178.0,1706.2,676.17,973.0,779.0,445.57,865.0,15246.635,18962.89,23888.04,6781.0,7475.0,4659.0,19938.0,1889.43,3501.0,971.21
2023-02-22 18:00:00,0.9773277384774293,8187.1,1499.93,10962.2,5167.05,8570.27,8477.99,64322.4375,4478.31,1260.1,32632.0,11488.0,63921.0,1163.0,1910.45,6421.0,2461.75,5949.4975,4855.075,41061.0,1650.96,657.985,949.0,746.0,447.78,845.0,14740.1125,18949.4,23821.64,7295.1,7319.5,4642.0,19473.0,1904.26,3477.0,954.93
2023-02-22 19:00:00,0.9773277384774293,7594.7,1473.56,10412.9575,4885.93,7536.91,8190.07,60655.6425,4225.23,1227.2,33726.0,11167.0,60670.0,1195.5,1797.37,6137.0,2400.0,5758.7575,4792.47,38762.0,1554.91,613.745,896.0,696.0,444.25,824.0,14051.585,18839.17,23211.11,7833.0,6944.75,4554.0,18914.0,1811.19,3390.0,928.31
2023-02-22 20:00:00,0.9773277384774293,7003.7,1387.93,9953.5,4722.39,7821.11,7751.75,57067.64,4084.27,1160.2,32871.0,11311.0,57291.0,1136.0,1663.79,5673.0,2344.0,5532.185,4597.955,35995.0,1418.77,565.86,821.0,619.0,430.63,847.0,13346.5375,18692.73,21694.5,7644.6,6451.5,4447.0,18145.0,1688.79,3155.0,928.7
2023-02-22 21:00:00,0.9773277384774293,6814.3,1200.3,9850.7875,4418.5,7436.56,7359.52,53978.6175,3875.67,1074.2,29821.0,11127.0,57034.0,1065.0,1554.27,5296.0,2164.75,5273.8175,4323.185,32269.0,1313.97,539.735,753.0,542.0,409.34,967.0,12522.3075,18153.9,20185.15,7216.9,5971.37,4353.0,17759.0,1552.18,2992.0,991.35
2023-02-22 22:00:00,0.9773277384774293,6409.7,984.34,9591.59,4078.83,7332.95,7007.63,50584.935,3669.8,1029.9,26825.0,10781.0,57054.0,979.0,1273.89,4770.0,1937.75,5024.08,4323.185,29178.0,1261.45,502.1875,698.0,483.0,371.95,933.0,11667.2225,17565.84,18754.98,6665.8,5665.5,4292.0,17149.0,1459.16,2870.0,940.6
2023-02-22 23:00:00,0.7085626103961362,6130.9,902.15,9022.29,3862.8,7344.35,6708.89,47229.7225,3585.7,1000.3,25232.0,10548.0,54498.0,869.5,1257.62,4405.0,1734.0,4684.9875,3659.245,26689.0,1234.18,480.0075,671.0,456.0,324.81,820.0,10937.36,16977.67,17860.39,6017.2,5462.5,4162.0,16599.0,1358.6,2764.0,834.32
2023-02-23 00:00:00,0.6303763913179419,5875.8,818.04,8543.545,3773.94,7517.78,6687.56,45560.17,3575.08,987.3,23667.0,10365.0,53049.0,748.5,1313.7,4373.0,1593.75,4462.2725,3458.585,25170.0,1217.78,456.91,656.0,438.0,282.57,710.0,10474.1,16607.49,17363.31,5462.4,5354.75,3879.0,16227.0,1305.8,2660.0,708.0
2023-02-23 01:00:00,0.5961699204712319,5788.1,799.52,8223.525,3746.67,7623.2,6531.64,44730.4925,3528.5,982.8,22849.0,10221.0,52592.0,673.5,1310.75,4259.0,1499.75,4296.1025,3287.68,24265.0,1209.97,442.7,655.0,432.0,255.29,651.0,10280.6875,16288.2,17130.63,5090.0,5337.25,3635.0,16083.0,1295.69,2663.0,630.9
2023-02-23 02:00:00,0.5863966430864576,5733.3,796.94,8082.3125,3798.43,7254.47,6521.77,44974.74,3427.47,989.0,22463.0,10276.0,50375.0,652.5,1494.3,4193.0,1494.25,4251.0025,3206.845,24131.0,1228.38,443.095,663.0,438.0,243.49,615.0,10168.7925,16203.25,17156.79,4878.6,5403.5,3506.0,16072.0,1320.91,2652.0,598.93
2023-02-23 03:00:00,0.601056559163619,5910.7,776.63,8112.22,3979.08,7293.71,6741.4,45909.0475,3418.5,1018.5,22482.0,10450.0,49592.0,651.0,1569.94,4246.0,1538.5,4385.1175,3167.175,24595.0,1295.68,448.7525,706.0,466.0,239.49,607.0,10194.0925,16299.75,17578.78,4783.8,5592.25,3432.0,16075.0,1319.88,2709.0,591.36
2023-02-23 04:00:00,0.6841294169342005,6652.4,890.51,8558.205,4461.74,7581.06,7246.64,49341.28,3596.63,1137.8,22997.0,11052.0,51754.0,630.5,1752.78,4766.0,1690.0,4780.6175,3155.76,26476.0,1512.45,485.2025,822.0,536.0,255.77,661.0,10564.1175,16692.67,18470.59,4803.9,6108.25,3624.0,16868.0,1451.65,2883.0,622.76
2023-02-23 05:00:00,0.9040281580916221,7713.8,1241.26,9425.785,4936.94,8164.11,8281.86,56103.065,4087.72,1230.7,25793.0,11199.0,56705.0,630.5,1972.64,5369.0,2021.25,5418.1075,3226.93,31515.0,1675.82,555.57,929.0,638.0,307.71,719.0,11639.9025,17743.49,20759.58,4947.0,6792.0,4027.0,18255.0,1764.88,3261.0,695.6
2023-02-23 06:00:00,1.202113118327238,8525.3,1530.58,10106.295,5211.28,8094.31,8696.96,61195.4225,4556.03,1319.4,29711.0,11197.0,60780.0,630.5,2102.98,5738.0,2247.25,5648.09,3505.175,36661.0,1800.13,622.9575,1030.0,724.0,369.56,715.0,13255.6325,18985.48,22431.79,5368.2,7360.5,4407.0,19213.0,1933.08,3423.0,765.22
2023-02-23 07:00:00,1.2754126987130452,8790.0,1677.23,10708.765,5107.43,8966.58,8806.82,63483.1875,4695.92,1358.7,31339.0,11279.0,63246.0,768.0,2106.38,5959.0,2403.0,5576.7575,4094.395,40346.0,1869.21,663.4,1077.0,756.0,411.59,706.0,14290.4375,19475.98,23265.05,6074.4,7458.5,4496.0,19510.0,1952.89,3508.0,828.68
2023-02-23 08:00:00,1.2314329504815609,8807.2,1732.6,11030.08,4849.76,8652.41,8816.86,64110.6475,4786.43,1376.3,31980.0,11280.0,64040.0,984.0,1896.12,5942.0,2427.0,5455.5975,4460.725,40412.0,1911.52,682.8775,1060.0,742.0,412.15,675.0,14469.355,19436.12,23132.54,6879.9,7330.25,4438.0,19530.0,1931.59,3566.0,872.03
2023-02-23 09:00:00,1.167906647480528,8713.8,1654.99,11180.8325,4707.87,8782.91,8708.05,64880.3525,4801.84,1352.2,32081.0,11192.0,63547.0,1122.0,1981.48,5803.0,2389.75,5363.9125,4521.02,39819.0,1904.87,694.0075,1040.0,724.0,403.48,632.0,14201.29,19083.53,22513.13,7024.9,7193.75,4324.0,19569.0,1943.31,3409.0,870.89
2023-02-23 10:00:00,1.133700176633818,8614.3,1623.52,11262.6775,4567.28,8896.08,8628.72,65828.205,4787.15,1305.6,31796.0,10987.0,63485.0,1201.5,2084.44,5702.0,2412.75,5297.7825,4458.605,38974.0,1848.47,700.845,1012.0,705.0,382.72,604.0,13803.7225,18431.01,22497.18,6977.7,7144.75,4249.0,19567.0,1974.21,3478.0,871.0
2023-02-23 11:00:00,1.133700176633818,8349.0,1520.51,11223.6525,4536.66,8506.12,8665.98,64895.3925,4814.12,1264.3,31797.0,10927.0,63264.0,1150.5,2125.61,5533.0,2392.25,5268.335,4387.975,37174.0,1814.98,692.94,1031.0,702.0,373.3,600.0,13546.625,18150.08,22541.28,7022.6,7198.0,4224.0,19411.0,2000.66,3435.0,833.95
2023-02-23 12:00:00,1.1483600927109794,8294.5,1508.99,11114.85,4510.38,9083.48,8685.44,64124.7775,4840.04,1232.4,31968.0,10731.0,61359.0,1125.5,2050.68,5298.0,2335.0,5243.61,4340.085,37908.0,1790.29,674.045,1017.0,700.0,370.67,616.0,13442.2775,17878.28,22780.13,6843.8,7100.5,4098.0,19183.0,1934.64,3380.0,810.57
2023-02-23 13:00:00,1.1532467314033665,8277.8,1489.21,10908.86,4604.48,8275.67,8456.8,62836.34,4968.19,1204.0,31425.0,10622.0,60969.0,1109.0,2024.26,5262.0,2266.0,5317.2225,4280.6,39005.0,1746.21,658.8,998.0,704.0,367.32,650.0,13562.395,18390.03,22747.84,6769.6,7035.25,4052.0,19291.0,1879.33,3317.0,800.93
2023-02-23 14:00:00,1.1434734540185922,8269.7,1466.72,10761.0725,4746.72,8511.21,8456.12,62115.6425,4676.63,1181.8,30710.0,10389.0,59779.0,1105.5,2054.78,5357.0,2207.0,5482.5,4219.435,39240.0,1693.34,643.19,991.0,710.0,364.99,680.0,13829.18,18745.84,22662.29,6777.6,7079.75,4026.0,19179.0,1842.16,3263.0,783.84
2023-02-23 15:00:00,1.1581333700957537,8242.1,1491.5,10680.9525,4993.28,8603.82,8342.42,62127.4125,4646.59,1181.8,30341.0,10472.0,58485.0,1095.5,2073.96,5545.0,2235.5,5653.5575,4293.485,39186.0,1674.05,636.35,974.0,716.0,379.74,735.0,14296.415,18850.07,22755.86,6760.3,7190.0,4127.0,19156.0,1836.28,3367.0,825.52
2023-02-23 16:00:00,1.3096191695597552,8542.1,1545.91,10764.5375,5470.3,8054.08,8349.98,63473.97,4829.76,1208.8,30510.0,10692.0,58675.0,1100.0,2027.19,6093.0,2348.25,5879.265,4395.88,38867.0,1730.11,651.02,1006.0,759.0,413.68,817.0,15131.5125,19005.23,23571.28,6785.6,7543.75,4434.0,19686.0,1858.54,3414.0,922.29
2023-02-23 17:00:00,1.4513316916389825,8718.9,1579.93,11215.8925,5563.0,8349.86,8371.87,65312.465,4849.14,1179.4,31062.0,10719.0,62354.0,1151.0,2025.74,6460.0,2482.5,6029.515,4556.27,40667.0,1692.2,687.4375,972.0,742.0,434.64,840.0,15283.0125,18667.34,23764.1,6892.6,7581.25,4679.0,19700.0,1923.57,3456.0,976.61
2023-02-23 18:00:00,1.4562183303313696,8366.6,1554.58,11015.8775,5306.52,8369.31,8317.41,63847.295,4553.73,1137.7,33470.0,10484.0,64308.0,1239.0,1945.21,6436.0,2497.0,5989.8575,4764.165,41016.0,1623.56,672.415,938.0,722.0,432.35,821.0,14896.11,18784.57,23577.2,7514.6,7424.5,4669.0,19237.0,1902.05,3455.0,963.82
2023-02-23 19:00:00,1.4073519434074981,7780.0,1508.47,10392.0975,5021.28,8028.17,8036.5,60335.26,4312.22,1091.4,34339.0,10041.0,60781.0,1259.5,1836.49,6118.0,2423.25,5787.4,4746.83,38772.0,1522.15,628.505,877.0,684.0,436.47,792.0,14269.0975,18400.46,22958.15,8155.5,7026.25,4591.0,18439.0,1813.45,3373.0,942.08
2023-02-23 20:00:00,1.2851859760978195,7185.0,1400.4,9918.23,4819.47,7591.89,7627.84,57020.44,4125.97,1036.9,33337.0,10094.0,57240.0,1195.0,1704.58,5653.0,2362.75,5552.42,4535.805,35913.0,1382.82,580.3125,802.0,602.0,414.04,778.0,13522.72,18342.8,21535.1,8059.0,6523.75,4472.0,17797.0,1712.98,3174.0,950.63
2023-02-23 21:00:00,1.0799471510175593,6972.5,1296.37,9797.8175,4507.83,7372.73,7245.05,54222.43,3860.07,979.9,30400.0,9899.5,56666.0,1115.0,1598.46,5243.0,2186.75,5294.165,4247.55,31926.0,1264.87,554.6,737.0,553.0,388.56,885.0,12675.4675,17823.74,20133.63,7588.3,6053.25,4365.0,16801.0,1584.78,2984.0,998.17
2023-02-23 22:00:00,0.8600484098601378,6487.0,1131.06,9538.45,4175.95,7477.81,6837.42,50169.5575,3913.21,939.9,27518.0,9480.2,56627.0,1018.0,1303.39,4741.0,1959.0,5017.6325,3922.98,28963.0,1193.05,520.005,691.0,502.0,361.01,856.0,11933.5425,17220.38,18735.36,7006.7,5762.75,4303.0,15962.0,1481.05,2829.0,951.93
2023-02-23 23:00:00,0.7085626103961362,6214.9,1007.32,9044.2725,3937.49,7754.21,6476.98,47339.8775,3775.09,916.2,26007.0,9223.4,53949.0,895.0,1260.67,4330.0,1755.5,4685.1375,3670.515,26405.0,1175.16,472.64,661.0,470.0,319.47,747.0,11163.055,17064.3,17705.36,6316.9,5621.75,4229.0,15575.0,1375.69,2701.0,844.67
2023-02-24 00:00:00,0.6254897526255547,5953.1,906.52,8698.53,3827.57,6795.47,6477.51,45832.145,3849.2,895.4,24360.0,9049.7,52751.0,760.5,1300.46,4246.0,1615.0,4464.1525,3466.265,24973.0,1149.18,450.555,650.0,458.0,281.16,639.0,10621.035,16601.95,17181.2,5717.3,5500.25,3957.0,15694.0,1348.11,2598.0,720.24
2023-02-24 01:00:00,0.5961699204712319,5856.6,871.86,8314.2875,3807.94,6893.6,6339.41,45074.705,3844.47,885.4,23250.0,8994.2,52214.0,666.0,1341.73,4143.0,1539.75,4292.78,3297.735,24151.0,1145.67,434.13,646.0,452.0,250.37,563.0,10484.8225,16378.48,16706.19,5340.9,5470.75,3687.0,15280.0,1320.39,2611.0,645.89
